path,source,raw_label,label,md5,phash,resolution,is_exact_dup,dup_cluster,dup_cluster_size,group,group_source
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0879.jpg,talaat,joy,joy,34eee9be6d0b80984cdc43b174a4808b,c040afcfe97883cd,1038x1045,True,D000646,7,ID00124,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0880.jpg,talaat,joy,joy,ced1882f0656dbbbf9d60ff907365f06,d7d542bc7638426c,399x533,False,D001943,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0886.jpg,talaat,joy,joy,a0931cb2b84b23fb0804fe5af1db875c,82b57f50dd43d245,633x700,False,D001947,3,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0887.jpg,talaat,joy,joy,3dbb19f2a775ea330beb3d1d49fa5861,c0d0c7d7dd40d7d0,621x653,False,D002606,1,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0888.jpg,talaat,joy,joy,ab6fbc9144b7db05d60284f4fe3db17b,ea2f39a53c44e28d,427x411,False,D001949,5,ID00007,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0897.jpg,talaat,joy,joy,12318dd5db979116a7025869bf823528,dfd5201e64687e64,376x526,True,D000647,5,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0902.jpg,talaat,joy,joy,6d429eeada1f5f2cbe0c1fea777d01d4,8545764e696b4b96,288x288,True,D000648,4,ID00071,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0907.jpg,talaat,joy,joy,11af293cdc5a8e7e68ce39ef4e17defd,a11f805aef784ea5,512x716,True,D000649,3,ID00067,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0929.jpg,talaat,joy,joy,2aac343d911610de7023fafc2abaf0b7,816d01fd1f344fb2,321x247,True,D000651,3,ID00077,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0959.jpg,talaat,joy,joy,d384fe126f76757aada4961ce698698b,9fa8e2c5a15694da,323x387,True,D000652,3,ID00218,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0960.jpg,talaat,joy,joy,ce2861d2ef9f64584b5702b52ed59b54,d47e2bb0b88bc8c5,227x273,True,D000653,5,ID00056,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0970.jpg,talaat,joy,joy,e228916a304fbecd46935bee4f347f47,83743ea6386ca1d7,268x312,False,D001991,7,ID00079,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0976.jpg,talaat,joy,joy,f16d485d62358714a56ded8197001ba8,da5f71b0c083c76c,279x335,False,D001985,3,ID00132,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0977.jpg,talaat,joy,joy,6ea9af92e6c0f7b3bb4861714a85d05a,ea810f34557ed68a,297x379,False,D001531,4,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0978.jpg,talaat,joy,joy,0feee95e96fd436fe842f64b44f811f2,fa2e698155ca750b,236x315,False,D001986,3,ID00039,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0979.jpg,talaat,joy,joy,f0c5e9de7fad020139718e40342919a5,daeb28a4b5d2f0c4,318x397,True,D000654,4,ID00113,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0980.jpg,talaat,joy,joy,04d3d8fa5a88be9c57df29b5cdeb88be,c2382fe1c985de8d,592x737,True,D000655,3,ID00014,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0982.jpg,talaat,joy,joy,6b18c371bfb380a0eaeca50c4f7758a4,fe34abe1a4c9b083,346x435,True,D000656,6,ID00014,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0983.jpg,talaat,joy,joy,77bd2b0b7ee75fc013de2c9876f21fbe,ca6d1bb0f6e0adc0,460x608,True,D000657,6,ID00070,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0984.jpg,talaat,joy,joy,86fc2b48de94a4749dc77d39d73c8a67,9fff7af471209080,206x239,True,D000658,5,ID00144,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0987.jpg,talaat,joy,joy,aeb2c9e12e8f07b7f01be83a9f6910e7,956a3ee5a8959097,302x374,True,D000659,5,ID00094,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\0988.jpg,talaat,joy,joy,1602e725740597d318ad4644ac902fd8,adf09ef19812a4ce,400x474,False,D001993,5,ID00061,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1007.jpg,talaat,joy,joy,070def67c567e31f648074369e146da3,b5d2d0428a4b4fdd,220x206,False,D002625,4,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1024.jpg,talaat,joy,joy,ca4953a4994e703848049ee1b52506b1,9ccb65e01e4b096f,177x197,False,D000700,6,ID00088,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1025.jpg,talaat,joy,joy,95b8b7042294cbb0bdfd52c687480961,d4603b47798e65d8,249x267,False,D000645,11,ID00196,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1026.jpg,talaat,joy,joy,5fbc0110e1097776977e5fa06c098a1f,953d4e506532b6cb,299x357,True,D000660,15,ID00023,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1027.jpg,talaat,joy,joy,a37783588b0b30d82954abe4050b2f73,c0392f96b41fc1ce,152x193,True,D000662,6,ID00058,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1032.jpg,talaat,joy,joy,62c42d17b1d5292d2db45934aa0d20ba,84c5abdc506fc746,354x475,True,D000663,7,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1034.jpg,talaat,joy,joy,b34aaea1d4ea1cb3ae5a8897038e1171,d0795f97c6816a34,202x175,True,D000664,6,ID00022,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1039.jpg,talaat,joy,joy,0288afc0e774f9bd939a674e731ac15e,ea6075b58697ce84,246x285,True,D000665,6,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1041.jpg,talaat,joy,joy,01856ae9266da41a0697c575957b21fd,d7400ae66976aad6,592x692,True,D000666,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1042.jpg,talaat,joy,joy,8fbb1ad5b516b9a9b91b2e8e8719dc70,91057a2f3c2fd23c,342x354,False,D002634,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1046.jpg,talaat,joy,joy,e31eda6859e4d138152a31c64620d0f9,df2d3a31ad42c135,245x281,False,D002635,1,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1047.jpg,talaat,joy,joy,b355038354af1d455477ab056573efd3,fe57613c362cc258,223x217,False,D002636,1,ID00022,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1048.jpg,talaat,joy,joy,bfc0fa4e448256644b12982c9f920d8b,c0a44397af9a7c0f,459x492,False,D002637,2,ID00036,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1049.jpg,talaat,joy,joy,78953da6f8cf34444d539032f1e1c9a3,c0472b323d2ef0f3,312x409,True,D000667,7,ID00028,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1050.jpg,talaat,joy,joy,5644df1214f60ecb5efefb14729cce9f,c0703abb7ff0d0a8,216x343,False,D002639,1,ID00016,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1051.jpg,talaat,joy,joy,a0c9e5dbc7884806b780c7863690a3c4,c0c72e7871bec833,431x520,True,D000668,3,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1053.jpg,talaat,joy,joy,90697c491e64e504fbd3c058c014b5fd,88a652a14db3b7d3,231x321,True,D000670,6,ID00068,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1055.jpg,talaat,joy,joy,7cc0ade27d2e5ab5bb3a09c7044868ce,c5206a756b548fb6,306x380,True,D000671,3,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1079.jpg,talaat,joy,joy,cf8a8d35f73ca5950b5fe0f6e3175881,d87e6aa27828daaa,259x326,True,D000673,5,ID00080,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1080.jpg,talaat,joy,joy,a82b8c21183d84786225b59f3edd667d,c53f4e206a7079b6,326x349,False,D002644,2,ID00129,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1088.jpg,talaat,joy,joy,c64b3d0a34fc1911fac3b04fc0c25106,95a54a556d5a5e83,405x461,False,D002006,4,ID00168,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1094.jpg,talaat,joy,joy,39a47344caabc33d05dcf24f594ce9be,d429507f326d10ef,330x371,False,D002646,1,ID00051,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1095.jpg,talaat,joy,joy,13fef13b57d4400435c6e91236ff1841,c3610135673ed71e,182x199,False,D002647,4,ID00066,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1098.jpg,talaat,joy,joy,a9e27d2381332f7fec6cc5ca1c95eb9e,cbc50c8cdc6278de,221x266,True,D000674,5,ID00178,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1099.jpg,talaat,joy,joy,994ab40d3ca270b048ed1efe2ef2ed11,95ca4ea5697c3594,215x282,True,D000675,2,ID00009,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1106.jpg,talaat,joy,joy,f7786eebf584317715586473596c6f8a,d50b6fb489523cc6,315x347,True,D000676,5,ID00012,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1109.jpg,talaat,joy,joy,24feae079268322486101a22d29130d0,b896c2ac673faa28,506x695,True,D000677,6,ID00019,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1110.jpg,talaat,joy,joy,29e3f91682d9300485eb626b747f1c38,c0a54fd4259b96cb,375x461,True,D000678,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1112.jpg,talaat,joy,joy,1662e2b38c523057e4e5ede6c031bd60,c6aa6af5793a2494,243x293,True,D000679,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1113.jpg,talaat,joy,joy,c8bdc2c4c1035bbb712d3df2b5b42287,ca293db5347ee0c1,168x186,False,D002654,4,ID00096,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1114.jpg,talaat,joy,joy,e004b55c91f706d440e7fde3d5a0ae01,914e7a612a7d78a6,377x474,False,D002655,2,ID00194,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1122.jpg,talaat,joy,joy,45bdbd2a452bf7e9121be035ddd8bcd6,964b793437729859,320x346,False,D002656,7,ID00104,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1126.jpg,talaat,joy,joy,d237d17a2727193b6a489aff386e2de4,fdf76a6120649782,262x319,False,D002657,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1127.jpg,talaat,joy,joy,38dd05599e38a9d193dcbb06957ad1e6,950b786e2a7a09f5,310x363,True,D000680,5,ID00107,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1129.jpg,talaat,joy,joy,298e988d9642c64a662ed1bdfa5252a0,b359576592e4ac94,409x361,True,D000105,6,ID00034,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1135.jpg,talaat,joy,joy,ef57027912157b7d3839d85b1e3942ac,81781f773524c2bd,386x466,False,D002660,6,ID00062,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1136.jpg,talaat,joy,joy,b2dd7644cb273787e265afb22d121fad,cad503a27d7d3c03,294x301,False,D002661,7,ID00067,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1145.jpg,talaat,joy,joy,52dada6d7f1ecee79830bd7c39362576,fe2e6b69a8c482b2,319x365,True,D000324,3,ID00091,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1146.jpg,talaat,joy,joy,6e934e4b26a866d5b658f81501906cce,ff012c153756f0e1,327x304,True,D000686,4,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1147.jpg,talaat,joy,joy,e4cc42ccbf7c710f4a6be60df998eeaf,83e8def580969b8a,267x290,False,D002664,3,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1149.jpg,talaat,joy,joy,c2be5209549e2bd0f3f1943e81d4da59,a6f122e42d728f6c,193x203,False,D002665,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1151.jpg,talaat,joy,joy,13b9bbf32225ae5f72de3f337173dca7,82380bf4ff1695e8,350x432,False,D002666,2,ID00057,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1157.jpg,talaat,joy,joy,c78dcc7e7768533b5c9a802fccc8f0c5,df7938653125b0c6,187x195,False,D002667,1,ID00114,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1159.jpg,talaat,joy,joy,7fd39bfc2c67866a7ccee8f3e48cd4f1,d2552f267d285593,377x366,True,D000687,8,ID00043,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1162.jpg,talaat,joy,joy,101f620e0784cd811bc7f7b1688b04bb,bddf7a6068705283,240x340,True,D000688,6,ID00034,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1163.jpg,talaat,joy,joy,c5b9f77684e65a8ed958c9e146b2d8f7,df7ee065a0d1e700,307x375,True,D000689,4,ID00016,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1167.jpg,talaat,joy,joy,f2c9d87543d77a9b326ec272ca7a4cf1,812d4e61797178e7,427x510,True,D000690,2,ID00038,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1168.jpg,talaat,joy,joy,17b99a0c7b18b15a86b95461e843ccb5,86497a37316eb332,273x305,True,D000691,5,ID00023,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1169.jpg,talaat,joy,joy,9dbc9ffb8d8315a89d6d6522b29cc206,9f687e65b0c69328,260x337,True,D000692,5,ID00109,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1172.jpg,talaat,joy,joy,53c576321aa8316cc07c58a8d36558b1,f06903a4873b8f7a,389x409,False,D002674,4,ID00058,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1191.jpg,talaat,joy,joy,62150574b9098e8884f75dcf311c52c4,d441bf43932d383e,333x296,False,D002675,1,ID00028,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1192.jpg,talaat,joy,joy,a032969d636619d796ef3ef242af0b02,ee3ab5869099c3c3,241x309,False,D002676,2,ID00024,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1194.jpg,talaat,joy,joy,b98e32d3c1194ffd0ac09e8dfc503eaf,c06a0b253f2d2dde,205x259,False,D002011,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1197.jpg,talaat,joy,joy,e102f4ab0648592b00d7cb2f3f189212,c0972fb23d6d20d3,889x956,True,D000693,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1200.jpg,talaat,joy,joy,c202915bdc02feddeff5d10dfd341fb5,8f6ab9b2a18ac4bc,179x185,True,D000695,2,ID00179,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1212.jpg,talaat,joy,joy,fb06b900a5a3276dc15d870504a97631,8a2b2827358de5bd,240x295,True,D000696,4,ID00019,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1214.jpg,talaat,joy,joy,c114e9972fedcf423f6d3efb7390a1ff,c0002f3d3f7dace2,498x692,True,D000697,5,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1220.png,talaat,joy,joy,02ebe763d30542fb239c4059f0057765,c19f6306c10fd68f,173x195,True,D000737,3,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1233.jpg,talaat,joy,joy,0cdeece8fa1305d27a1ceb34676b3575,ef7bb4d0c1a403d1,176x202,True,D000698,5,ID00196,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1234.jpg,talaat,joy,joy,845bc492390462b85813d1a7b7847fcf,aaf9793070e2d2d2,179x231,False,D000108,3,ID00198,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1235.jpg,talaat,joy,joy,49cdec3afcdb64d53d584b1147ef6a35,c03d6b7a6833a563,290x355,False,D002685,5,ID00114,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1237.jpg,talaat,joy,joy,604152dad363d72c62ef1a5693a95a63,9f6d7c253050d69a,247x262,False,D002686,1,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1239.jpg,talaat,joy,joy,0974d0125a25b104768039de3e6b1b53,95a15a6e62cee558,454x459,False,D001331,2,ID00069,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1246.jpg,talaat,joy,joy,354bb0a1d4ef2fd4026202399dbf9c4b,c9117ee6c0685f87,119x134,False,D002688,5,ID00208,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1253.jpg,talaat,joy,joy,82a14b3cdfa97aa311a34a30080025a5,fa2570a573e156a1,187x213,True,D000699,5,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1260.jpg,talaat,joy,joy,47324064cc7c68bdb73078ec2bd8989f,fe572ae01ba16a86,308x326,True,D000701,4,ID00069,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1265.jpg,talaat,joy,joy,d1a9f6619b02a72af2a83058835d202c,af6724b5d09691c6,306x327,True,D000702,8,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1273.jpg,talaat,joy,joy,eeef6a9bd3b28702426ea3d3ca764e3b,fe7f21b0303861cb,297x347,True,D000703,5,ID00011,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1275.jpg,talaat,joy,joy,9f2fd174ea531d5c87cbe04f9381560b,955efa4328286db6,314x323,True,D000704,3,ID00148,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1276.jpg,talaat,joy,joy,418c681593dab030cfb36691b3429f16,d4237a2439d69cf4,349x387,False,D002013,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1277.jpg,talaat,joy,joy,bd9961f9f888562f6ac093b4e4780b2d,c0383f2c7c1fd41e,327x403,False,D002695,1,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1278.jpg,talaat,joy,joy,91c3e9abccc72eabe9c25a870005c28b,927a7be0acc3a135,368x438,False,D002696,2,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1281.jpg,talaat,joy,joy,47975b31075e38763dc3b7ef62648350,d23c3f362d47ac06,1029x1294,False,D002697,6,ID00010,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1292.jpg,talaat,joy,joy,837bc9d438d712beafa3013813f43cde,cbe03cf140cfd18e,404x400,True,D000706,5,ID00097,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1293.jpg,talaat,joy,joy,d9b0f6daacdfeb8faecc0f6b643d9db3,b76152c54baed03a,175x211,True,D000707,2,ID00097,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1298.jpg,talaat,joy,joy,6801760f37ae616d1085c0cc1836aa59,90257a353847eb9e,198x180,False,D002700,1,ID00097,facenet_agglomerative
data\processed\talaat\Autistic Children Emotions - Dr. Fatma M. Talaat\Train\joy\1300.jpg,talaat,joy,joy,d98876735702a633f0115518fd00c45d,bf364ae049a7c09b,600x715,True,D000708,4,ID00010,facenet_agglomerative
